代碼,股利發放年度,股利合計
2530,1994,2.0
2530,1993,1.5
2534,2022,1.2
2534,2021,1.0
2534,2020,0.5
2534,2019,0.0
2534,2018,4.0
2534,2017,1.0
2534,2016,0.5
2534,2015,0.4
2534,2014,1.0
2534,2013,1.0
2534,2012,1.2
2534,2011,1.5
2534,2010,1.3
2534,2009,1.0
2534,2008,4.0
2534,2007,3.3
2534,2006,0.52
2534,2005,0.0
2534,2004,0.0
2534,2003,0.0
2534,2002,0.0
2534,2001,1.0
2534,2000,1.7
2534,1999,2.0
2534,1998,3.0
2534,1997,3.5
2534,1996,3.5
2534,1995,3.5
2534,1994,2.95
2534,1993,1.06
2535,2022,2.5
2535,2021,2.51
2535,2020,1.39
2535,2019,1.62
2535,2018,1.6
2535,2017,1.58
2535,2016,1.0
2535,2015,1.5
2535,2014,2.5
2535,2013,2.1
2535,2012,1.6
2535,2011,1.6
2535,2010,1.2
2535,2009,0.9
2535,2008,1.2
2535,2007,0.7
2535,2006,0.55
2535,2005,0.31
2535,2004,0.0
2535,2003,0.0
2535,2002,0.0
2535,2001,0.0
2535,2000,0.0
2535,1999,0.5
2535,1998,1.5
2535,1997,1.8
2535,1996,2.0
2535,1995,2.0
2535,1994,2.5
2535,1993,3.0
2536,2022,0.0
2536,2021,1.2
2536,2020,1.2
2536,2019,1.0
2536,2018,1.5
2536,2017,2.1
2536,2016,2.6
2536,2015,2.0
2536,2014,0.96
2536,2013,1.7
2536,2012,1.5
2536,2011,2.0
2536,2010,3.3
2536,2009,2.5
2536,2008,2.8
2536,2007,2.2
2536,2006,1.7
2536,2005,1.4
2536,2004,0.17
2536,2003,0.0
2536,2002,0.0
2536,2001,0.5
2536,2000,1.0
2536,1999,1.3
2536,1998,2.5
2536,1997,2.0
2536,1996,1.5
2536,1995,1.5
2536,1994,2.0
2536,1993,0.4
2537,2022,0.9
2537,2021,0.4
2537,2020,0.0
2537,2019,0.0
2537,2018,0.0
2537,2017,0.8
2537,2016,1.6
2537,2015,1.0
2537,2014,1.0
2537,2013,0.0
2537,2012,0.0
2537,2011,0.0
2537,2010,0.0
2537,2009,0.0
2537,2008,0.0
2537,2007,0.0
2537,2006,0.0
2537,2005,0.0
2537,2004,0.0
2537,2003,0.0
2537,2002,0.0
2537,2001,0.0
2537,2000,0.0
2537,1999,0.0
2537,1998,1.66
2537,1997,2.0
2537,1996,1.3
2537,1995,1.3
2537,1994,1.0
2537,1993,1.0
2538,2022,0.5
2538,2021,0.5
2538,2020,0.5
2538,2019,0.6
2538,2018,0.8
2538,2017,1.0
2538,2016,1.3
2538,2015,1.24
2538,2014,1.7
2538,2013,1.47
2538,2012,1.3
2538,2011,1.2
2538,2010,1.2
2538,2009,1.1
2538,2008,1.42
2538,2007,1.1
2538,2006,1.0
2538,2005,0.0
2538,2004,0.0
2538,2003,0.0
2538,2002,0.0
2538,2001,0.0
2538,2000,1.0
2538,1999,2.0
2538,1998,3.5
2538,1997,3.0
2538,1996,1.0
2538,1995,3.0
2538,1994,0.0
2538,1993,1.0
2539,2022,1.59
2539,2021,1.59
2539,2020,2.87
2539,2019,1.5
2539,2018,2.3
2539,2017,2.6
2539,2016,3.1
2539,2015,3.0
2539,2014,3.0
2539,2013,1.5
2539,2012,1.4
2539,2011,1.3
2539,2010,0.31
2539,2009,0.0
2539,2008,0.0
2539,2007,0.0
2539,2006,0.0
2539,2005,0.0
2539,2004,0.0
2539,2003,0.0
2539,2002,0.0
2539,2001,0.0
2539,2000,0.0
2539,1999,1.0
2539,1998,3.0
2539,1997,1.3
2539,1996,1.2
2539,1995,1.25
2539,1994,0.0
2539,1993,0.0
2540,2022,10.0
2540,2021,2.0
2540,2020,0.0
2540,2019,0.0
2540,2018,0.0
2540,2017,0.0
2540,2016,0.0
2540,2015,0.0
2540,2014,0.0
2540,2013,0.0
2540,2012,0.0
2540,2011,0.0
2540,2010,0.0
2540,2009,0.0
2540,2008,0.0
2540,2007,0.0
2540,2006,0.0
2540,2005,0.0
2540,2004,0.0
2540,2003,0.0
2540,2002,0.0
2540,2001,0.0
2540,2000,0.0
2540,1999,1.0
2540,1998,1.1
2540,1997,1.8
2540,1996,3.0
2540,1995,0.0
2540,1994,0.0
2540,1993,0.0
2540,1992,0.0
2540,1991,1.0
2540,1990,1.5
2540,1989,0.13
2540,1988,0.87
2542,2022,5.01
2542,2021,2.0
2542,2020,3.0
2542,2019,4.5
2542,2018,3.5
2542,2017,5.0
2542,2016,6.0
2542,2015,7.0
2542,2014,7.0
2542,2013,3.0
2542,2012,3.0
2542,2011,6.1
2542,2010,5.04
2542,2009,2.76
2542,2008,3.51
2542,2007,4.44
2542,2006,1.97
2542,2005,1.5
2542,2004,0.0
2542,2003,0.0
2542,2002,0.0
2542,2001,0.7
2542,2000,0.0
2542,1999,1.5
2542,1998,1.5
2542,1997,1.5
2542,1996,15.64
2543,2022,0.0
2543,2021,0.0
2543,2020,0.0
2543,2019,0.0
2543,2018,0.0
2543,2017,0.3
2543,2016,0.31
2543,2015,0.0
2543,2014,0.0
2543,2013,0.0
2543,2012,0.0
2543,2011,0.0
2543,2010,0.0
2543,2009,0.0
2543,2008,0.55
2543,2007,0.97
2543,2006,0.97
2543,2005,0.85
2543,2004,1.5
2543,2003,0.2
2543,2002,0.5
2543,2001,0.5
2543,2000,1.5
2543,1999,2.3
2543,1998,2.5
2543,1997,2.0
2543,1996,1.68
2545,2022,6.3
2545,2021,4.5
2545,2020,1.2
2545,2019,1.8
2545,2018,1.5
2545,2017,4.5
2545,2016,1.2
2545,2015,4.0
2545,2014,4.0
2545,2013,7.5
2545,2012,3.0
2545,2011,1.5
2545,2010,2.5
2545,2009,1.5
2545,2008,4.0
2545,2007,7.0
2545,2006,4.0
2545,2005,3.0
2545,2004,1.2
2545,2003,1.0
2545,2002,0.0
2545,2001,0.9
2545,2000,2.0
2545,1999,2.0
2546,2022,3.6
2546,2021,3.6
2546,2020,3.0
2546,2019,3.0
2546,2018,2.16
2546,2017,1.5
2546,2016,1.0
2546,2015,1.5
2546,2014,1.0
2546,2013,1.0
2546,2012,0.5
2546,2011,2.86
2546,2010,2.9
2546,2009,0.5
2546,2008,0.5
2546,2007,0.5
2546,2006,0.0
2546,2005,0.0
2546,2004,0.0
2546,2003,0.0
2546,2002,0.3
2546,2001,0.6
2546,2000,1.5
2546,1999,1.5
2546,1998,1.5
2546,1997,1.5
2546,1996,1.5
2546,1995,0.0
2546,1994,0.0
2546,1993,0.0
2547,2022,0.2
2547,2021,0.62
2547,2020,0.61
2547,2019,1.0
2547,2018,0.0
2547,2017,0.0
2547,2016,0.0
2547,2015,1.2
2547,2014,1.2
2547,2013,0.99
2547,2012,1.5
2547,2011,3.0
2547,2010,1.5
2547,2009,0.4
2547,2008,1.5
2547,2007,0.48
2547,2006,0.4
2547,2005,1.0
2547,2004,0.0
2547,2003,1.0
2547,2002,1.5
2547,2001,2.0
2547,2000,2.5
2547,1999,1.5
2547,1998,1.2
2548,2022,7.5
2548,2021,7.0
2548,2020,7.5
2548,2019,5.0
2548,2018,5.2
2548,2017,5.6
2548,2016,5.5
2548,2015,5.0
2548,2014,5.5
2548,2013,5.0
2548,2012,5.8
2548,2011,6.49
2548,2010,6.56
2548,2009,4.91
2548,2008,7.0
2548,2007,5.6
2548,2006,4.6
2548,2005,2.51
2548,2004,1.0
2548,2003,0.5
2548,2002,2.2
2548,2001,4.0
2548,2000,2.5
2548,1999,2.0
2548,1998,0.0
2548,1997,0.0
2597,2022,9.0
2597,2021,10.2
2597,2020,4.5
2597,2019,4.8
2597,2018,2.35
2597,2017,4.0
2597,2016,4.6
2597,2015,7.5
2597,2014,6.9
2597,2013,1.9
2597,2012,1.4
2597,2011,1.9
2597,2010,4.5
2597,2009,1.5
2597,2008,1.35
2923,2022,1.2
2923,2021,1.2
2923,2020,2.23
2923,2019,0.72
2923,2018,0.36
2923,2017,0.36
2923,2016,0.36
2923,2015,0.22
2923,2014,0.2
2923,2013,0.23
2923,2012,0.0
3052,2022,0.25
3052,2021,0.8
3052,2020,0.51
3052,2019,0.0
3052,2018,0.7
3052,2017,0.3
3052,2016,0.5
3052,2015,0.8
3052,2014,2.0
3052,2013,0.9
3052,2012,0.8
3052,2011,1.0
3052,2010,1.2
3052,2009,0.0
3052,2008,0.0
3052,2007,0.0
3052,2006,0.0
3052,2005,0.0
3052,2004,0.0
3052,2003,0.0
3052,2002,0.0
3052,2001,0.0
3052,2000,0.5
3052,1999,0.5
3052,1998,1.0
3052,1997,1.4
3052,1996,1.8
3052,1995,1.76
3052,1994,1.4
3052,1993,0.65
3056,2022,1.5
3056,2021,4.4
3056,2020,3.0
3056,2019,1.5
3056,2018,2.0
3056,2017,2.5
3056,2016,2.5
3056,2015,2.0
3056,2014,1.8
3056,2013,1.5
3056,2012,3.0
3056,2011,0.0
3056,2010,0.0
3056,2009,0.0
3056,2008,0.0
3056,2007,0.0
3056,2006,0.0
3056,2005,0.0
3056,2004,0.0
3056,2003,0.5
3056,2002,2.2
3056,2001,5.0
3266,2022,0.0
3266,2021,0.0
3266,2020,0.5
3266,2019,0.5
3266,2018,0.0
3266,2017,0.0
3266,2016,0.0
3266,2015,1.0
3266,2014,0.0
3266,2013,0.0
3266,2012,0.8
3266,2011,0.8
3266,2010,0.0
3266,2009,0.0
3266,2008,0.0
3266,2007,1.16
3266,2006,2.0
3266,2005,3.6
3266,2004,2.8
3266,2003,3.74
3703,2022,1.68
3703,2021,1.4
3703,2020,0.5
3703,2019,0.9
3703,2018,0.6
3703,2017,0.5
3703,2016,0.5
3703,2015,0.0
3703,2014,1.0
3703,2013,0.5
3703,2012,0.5
3703,2011,0.6
3703,2010,-
3703,2009,0.35
3703,2008,1.2
3703,2007,2.7
3703,2006,1.8
3703,2005,1.5
3703,2004,1.0
3703,2003,1.0
3703,2002,0.8
3703,2001,0.53
3703,2000,1.0
3703,1999,1.0
3703,1998,1.5
3703,1997,1.0
3703,1996,1.5
3703,1995,2.5
3703,1994,3.0
3703,1993,2.0
5515,2022,1.02
5515,2021,0.8
5515,2020,0.52
5515,2019,0.5
5515,2018,0.5
5515,2017,0.5
5515,2016,0.51
5515,2015,0.52
5515,2014,1.0
5515,2013,1.0
5515,2012,0.5
5515,2011,1.5
5515,2010,1.7
5515,2009,1.7
5515,2008,2.0
5515,2007,1.7
5515,2006,1.7
5515,2005,1.0
5515,2004,1.42
5515,2003,1.64
5515,2002,1.4
5515,2001,0.0
5515,2000,1.31
5515,1999,1.05
5515,1998,1.25
5515,1997,2.2
5515,1996,0.3
5515,1995,2.43
5515,1994,0.3
5515,1993,3.0
5519,2022,2.0
5519,2021,1.8
5519,2020,1.35
5519,2019,0.95
5519,2018,0.4
5519,2017,0.5
5519,2016,0.6
5519,2015,1.21
5519,2014,2.5
5519,2013,3.58
5519,2012,4.72
5519,2011,3.75
5519,2010,1.16
5519,2009,1.44
5519,2008,2.36
5519,2007,3.68
5519,2006,6.15
5519,2005,1.92
5519,2004,0.14
5519,2003,0.2
5519,2002,0.53
5519,2001,1.0
5519,2000,1.5
5519,1999,1.8
5519,1998,1.76
5519,1997,4.0
5521,2022,0.0
5521,2021,1.13
5521,2020,0.0
5521,2019,0.0
5521,2018,0.6
5521,2017,0.2
5521,2016,0.0
5521,2015,0.0
5521,2014,0.25
5521,2013,0.3
5521,2012,0.5
5521,2011,0.3
5521,2010,0.0
5521,2009,0.0
5521,2008,0.8
5521,2007,2.2
5521,2006,0.5
5521,2005,1.6
5521,2004,0.0
5521,2003,0.0
5521,2002,0.0
5521,2001,0.0
5521,2000,0.5
5521,1999,0.5
5521,1998,0.5
5521,1997,0.33
5522,2022,4.5
5522,2021,4.5
5522,2020,4.61
5522,2019,3.0
5522,2018,2.5
5522,2017,3.8
5522,2016,3.5
5522,2015,3.8
5522,2014,1.5
5522,2013,3.5
5522,2012,4.8
5522,2011,6.0
5522,2010,6.0
5522,2009,2.5
5522,2008,4.0
5522,2007,3.0
5522,2006,0.94
5522,2005,1.0
5522,2004,1.0
5522,2003,0.0
5522,2002,1.0
5522,2001,2.5
5522,2000,3.0
5522,1999,3.4
5522,1998,3.0
5522,1997,1.0
5525,2022,0.3
5525,2021,0.5
5525,2020,1.3
5525,2019,3.0
5525,2018,1.2
5525,2017,0.3
5525,2016,1.5
5525,2015,1.5
5525,2014,2.0
5525,2013,1.0
5525,2012,0.4
5525,2011,1.2
5525,2010,1.0
5525,2009,1.3
5525,2008,2.5
5525,2007,2.5
5525,2006,2.5
5525,2005,4.0
5525,2004,1.2
5525,2003,0.6
5525,2002,0.6
5525,2001,1.0
5525,2000,2.5
5525,1999,1.5
5525,1998,0.8
5531,2022,0.0
5531,2021,0.0
5531,2020,0.0
5531,2019,0.1
5531,2018,0.5
5531,2017,0.5
5531,2016,0.0
5531,2015,1.0
5531,2014,3.0
5531,2013,1.0
5531,2012,2.0
5531,2011,1.5
5531,2010,1.0
5531,2009,1.0
5531,2008,4.0
5531,2007,5.0
5531,2006,4.08
5531,2005,6.25
5531,2004,0.0
5531,2003,0.0
5531,2002,0.0
5531,2001,0.7
5531,2000,0.5
5531,1999,1.0
5531,1998,0.0
5533,2022,1.0
5533,2021,0.6
5533,2020,0.5
5533,2019,0.7
5533,2018,0.7
5533,2017,0.65
5533,2016,1.0
5533,2015,1.2
5533,2014,1.0
5533,2013,1.2
5533,2012,1.2
5533,2011,1.5
5533,2010,1.5
5533,2009,1.2
5533,2008,2.3
5533,2007,2.3
5533,2006,1.35
5533,2005,0.8
5533,2004,0.3
5533,2003,0.7
5533,2002,1.8
5533,2001,2.5
5533,2000,3.5
5533,1999,3.5
5533,1998,2.5
5534,2022,4.41
5534,2021,5.0
5534,2020,6.3
5534,2019,7.0
5534,2018,6.2
5534,2017,6.0
5534,2016,2.83
5534,2015,4.5
5534,2014,7.0
5534,2013,9.97
5534,2012,5.6
5534,2011,6.3
5534,2010,4.2
5534,2009,4.2
5534,2008,5.0
5534,2007,5.0
5534,2006,3.96
5534,2005,3.0
5534,2004,1.5
5534,2003,1.5
5534,2002,1.5
5534,2001,1.5
5534,2000,1.0
5534,1999,1.0
5534,1998,0.0
5546,2022,5.0
5546,2021,5.83
5546,2020,4.0
6177,2022,3.0
6177,2021,0.2
6177,2020,3.0
6177,2019,1.0
6177,2018,4.42
6177,2017,2.19
6177,2016,3.08
6177,2015,5.19
6177,2014,0.26
6177,2013,2.08
6177,2012,1.5
6177,2011,3.09
6177,2010,1.46
6177,2009,0.89
6177,2008,0.0
6177,2007,0.0
6177,2006,0.0
6177,2005,0.0
6177,2004,0.73
6177,2003,0.63
6177,2002,0.5
6177,2001,2.0
6177,2000,3.3
9906,2022,0.66
9906,2021,0.0
9906,2020,0.0
9906,2019,0.0
9906,2018,1.18
9906,2017,0.65
9906,2016,0.0
9906,2015,0.0
9906,2014,0.0
9906,2013,12.57
9906,2012,0.34
9906,2011,0.0
9906,2010,0.0
9906,2009,0.0
9906,2008,0.0
9906,2007,0.0
9906,2006,0.0
9906,2005,0.0
9906,2004,0.0
9906,2003,0.0
9906,2002,0.0
9906,2001,0.0
9906,2000,0.0
9906,1999,0.0
9906,1998,0.0
9906,1997,0.0
9906,1996,0.0
9906,1995,1.0
9906,1994,1.4
9906,1993,2.0
9906,1992,2.0
9906,1991,2.5
9906,1990,2.5
9906,1989,4.0
9906,1988,16.0
9946,2022,0.68
9946,2021,0.8
9946,2020,1.65
9946,2019,1.0
9946,2018,1.35
9946,2017,0.5
9946,2016,1.0
9946,2015,0.41
9946,2014,2.51
9946,2013,2.08
9946,2012,0.0
9946,2011,0.0
9946,2010,0.0
9946,2009,0.0
9946,2008,0.0
9946,2007,0.5
9946,2006,0.0
9946,2005,1.21
9946,2004,1.2
9946,2003,1.13
9946,2002,1.16
9946,2001,2.03
9946,2000,2.0
9946,1999,0.0
2208,2022,0.0
2208,2021,0.0
2208,2020,0.0
2208,2019,0.0
2208,2018,0.0
2208,2017,0.0
2208,2016,0.5
2208,2015,0.5
2208,2014,0.5
2208,2013,0.8
2208,2012,1.3
2208,2011,1.8
2208,2010,1.83
2208,2009,1.1
2208,2008,0.0
2208,2003,0.0
2603,2022,18.0
2603,2021,2.49
2603,2020,0.0
2603,2019,0.0
2603,2018,0.7
2603,2017,0.0
2603,2016,0.0
2603,2015,0.2
2603,2014,0.0
2603,2013,0.0
2603,2012,0.0
2603,2011,2.0
2603,2010,0.0
2603,2009,0.0
2603,2008,1.7
2603,2007,0.3
2603,2006,2.5
2603,2005,3.0
2603,2004,1.2
2603,2003,0.4
2603,2002,0.6
2603,2001,0.6
2603,2000,0.8
2603,1999,0.8
2603,1998,0.8
2603,1997,1.7
2603,1996,1.7
2603,1995,1.5
2603,1994,1.5
2603,1993,2.0
2603,1992,1.5
2603,1991,1.0
2603,1990,1.5
2603,1989,1.5
2603,1988,2.5
2603,1986,0.5
2603,1985,5.5
2605,2022,1.0
2605,2021,0.5
2605,2020,0.5
2605,2019,0.5
2605,2018,0.6
2605,2017,0.7
2605,2016,1.0
2605,2015,1.0
2605,2014,1.1
2605,2013,1.25
2605,2012,1.5
2605,2011,2.5
2605,2010,3.0
2605,2009,2.5
2605,2008,5.25
2605,2007,5.0
2605,2006,5.2
2605,2005,5.0
2605,2004,2.25
2605,2003,1.35
2605,2002,1.0
2605,2001,0.8
2605,2000,0.5
2605,1999,0.5
2605,1998,1.0
2605,1997,1.0
2605,1996,1.2
2605,1995,1.5
2605,1994,0.0
2605,1993,1.5
2605,1992,2.0
2605,1991,2.5
2605,1990,2.35
2606,2022,3.0
2606,2021,1.2
2606,2020,1.9
2606,2019,1.8
2606,2018,1.2
2606,2017,0.75
2606,2016,1.0
2606,2015,2.2
2606,2014,2.0
2606,2013,2.5
2606,2012,3.0
2606,2011,5.0
2606,2010,5.0
2606,2009,6.0
2606,2008,8.5
2606,2007,5.0
2606,2006,5.0
2606,2005,6.0
2606,2004,3.5
2606,2003,0.5
2606,2002,0.7
2606,2001,0.8
2606,2000,0.5
2606,1999,0.4
2606,1998,1.0
2606,1997,1.0
2606,1996,1.5
2606,1995,1.0
2606,1994,0.5
2606,1993,0.72
2606,1992,2.0
2606,1991,2.0
2606,1990,4.0
2606,1989,4.08
2606,1988,13.32
2606,1987,4.5
2606,1984,0.77
2607,2022,0.4
2607,2021,0.3
2607,2020,0.3
2607,2019,0.35
2607,2018,0.35
2607,2017,0.35
2607,2016,0.35
2607,2015,0.35
2607,2014,0.3
2607,2013,0.3
2607,2012,0.3
2607,2011,0.7
2607,2010,0.5
2607,2009,0.0
2607,2008,0.7
2607,2007,0.9
2607,2006,0.9
2607,2005,0.7
2607,2004,0.5
2607,2003,0.4
2607,2002,0.3
2607,2001,0.2
2607,2000,1.5
2607,1999,2.5
2607,1998,2.5
2607,1997,1.0
2607,1996,1.0
2607,1995,1.0
2607,1994,1.0
2607,1993,3.5
2607,1992,1.5
2607,1991,2.2
2607,1990,2.39
2607,1989,3.01
2607,1988,3.5
2608,2022,1.65
2608,2021,1.68
2608,2020,1.45
2608,2019,1.56
2608,2018,1.6
2608,2017,1.5
2608,2016,1.72
2608,2015,1.5
2608,2014,1.4
2608,2013,1.1
2608,2012,0.9
2608,2011,0.7
2608,2010,0.53
2608,2009,0.51
2608,2008,0.0
2608,2007,0.0
2608,2006,0.24
2608,2005,0.0
2608,2004,0.0
2608,2003,0.0
2608,2002,0.0
2608,2001,0.15
2608,2000,0.2
2608,1999,0.6
2608,1998,1.5
2608,1997,5.0
2608,1996,2.0
2608,1995,2.5
2608,1994,3.0
2608,1993,3.5
2608,1992,3.0
2608,1991,3.0
2608,1990,2.99
2608,1989,9.84
2608,1988,7.5
2608,1987,2.95
2608,1986,1.3
2609,2022,20.0
2609,2021,0.0
2609,2020,0.0
2609,2019,0.0
2609,2018,0.0
2609,2017,0.0
2609,2016,0.0
2609,2015,0.0
2609,2014,0.0
2609,2013,0.0
2609,2012,0.0
2609,2011,2.25
2609,2010,0.0
2609,2009,0.15
2609,2008,2.0
2609,2007,0.4
2609,2006,2.5
2609,2005,2.98
2609,2004,2.78
2609,2003,0.6
2609,2002,0.0
2609,2001,0.6
2609,2000,1.0
2609,1999,0.6
2609,1998,1.5
2609,1997,1.4
2609,1996,1.0
2609,1995,0.7
2609,1994,0.5
2609,1993,0.0
2609,1992,0.0
2609,1991,0.0
2610,2022,0.83
2610,2021,0.0
2610,2020,0.0
2610,2019,0.21
2610,2018,0.22
2610,2017,0.0
2610,2016,0.46
2610,2015,0.0
2610,2014,0.0
2610,2013,0.0
2610,2012,0.0
2610,2011,0.4
2610,2010,0.0
2610,2009,0.0
2610,2008,0.0
2610,2007,0.42
2610,2006,0.49
2610,2005,1.21
2610,2004,0.6
2610,2003,1.0
2610,2002,0.6
2610,2001,1.0
2610,2000,1.0
2610,1999,0.0
2610,1998,1.5
2610,1997,1.5
2610,1996,1.5
2610,1995,1.5
2610,1994,3.0
2610,1993,3.0
2610,1992,3.33
2610,1989,19.05
2610,1988,65.0
2611,2022,2.0
2611,2021,0.0
2611,2020,0.0
2611,2019,0.41
2611,2018,0.1
2611,2017,0.0
2611,2016,0.3
2611,2015,0.4
2611,2014,0.41
2611,2013,1.0
2611,2012,0.0
2611,2011,0.5
2611,2010,0.5
2611,2009,0.5
2611,2008,1.0
2611,2007,1.2
2611,2006,0.3
2611,2005,0.3
2611,2004,0.6
2611,2003,0.5
2611,2002,0.7
2611,2001,0.0
2611,2000,1.5
2611,1999,2.2
2611,1998,1.2
2611,1997,0.0
2611,1996,1.0
2611,1995,1.8
2611,1994,2.3
2611,1993,0.0
2611,1992,2.3
2611,1991,3.2
2612,2022,2.68
2612,2021,1.6
2612,2020,0.8
2612,2019,1.6
2612,2018,0.5
2612,2017,0.5
2612,2016,0.2
2612,2015,1.3
2612,2014,1.5
2612,2013,1.0
2612,2012,2.0
2612,2011,3.2
2612,2010,6.0
2612,2009,6.8
2612,2008,6.0
2612,2007,3.0
2612,2006,2.0
2612,2005,1.0
2612,2004,1.0
2612,2003,0.1
2612,2002,0.0
2612,2001,0.96
2612,2000,1.5
2612,1999,2.0
2612,1998,2.6
2612,1997,1.2
2612,1996,2.5
2612,1995,2.4
2612,1994,2.5
2612,1993,2.5
2613,2022,1.65
2613,2021,0.2
2613,2020,0.17
2613,2019,0.28
2613,2018,0.33
2613,2017,0.27
2613,2016,0.16
2613,2015,0.86
2613,2014,0.65
2613,2013,0.0
2613,2012,0.0
2613,2011,0.0
2613,2010,0.0
2613,2009,0.0
2613,2008,0.0
2613,2007,0.0
2613,2006,0.0
2613,2005,0.0
2613,2004,0.0
2613,2003,0.0
2613,2002,0.0
2613,2001,0.0
2613,2000,0.0
2613,1999,0.0
2613,1998,1.0
2613,1997,1.0
2613,1996,1.5
2613,1995,2.0
2613,1994,1.5
2613,1993,3.8
2615,2022,12.0
2615,2021,2.0
2615,2020,0.8
2615,2019,0.61
2615,2018,0.5
2615,2017,0.4
2615,2016,1.2
2615,2015,2.0
2615,2014,0.8
2615,2013,0.8
2615,2012,0.0
2615,2011,1.56
2615,2010,0.0
2615,2009,0.0
2615,2008,2.7
2615,2007,1.09
2615,2006,3.0
2615,2005,3.49
2615,2004,2.5
2615,2003,2.48
2615,2002,0.4
2615,2001,1.25
2615,2000,2.5
2615,1999,3.0
2615,1998,2.5
2615,1997,4.5
2615,1996,4.5
2615,1995,2.0
2615,1994,3.0
2615,1993,3.45
2617,2022,2.0
2617,2021,0.9
2617,2020,0.8
2617,2019,1.3
2617,2018,0.7
2617,2017,0.0
2617,2016,0.22
2617,2015,0.65
2617,2014,0.8
2617,2013,0.8
2617,2012,1.5
2617,2011,2.2
2617,2010,2.2
2617,2009,4.25
2617,2008,3.0
2617,2007,1.8
2617,2006,2.8
2617,2005,2.65
2617,2004,2.2
2617,2003,1.6
2617,2002,1.05
2617,2001,0.61
2617,2000,1.8
2617,1999,0.0
2617,1998,0.0
2617,1997,0.0
2617,1996,0.0
2617,1995,0.0
2617,1994,0.0
2618,2022,0.59
2618,2021,0.0
2618,2020,0.25
2618,2019,0.8
2618,2018,0.7
2618,2017,0.5
2618,2016,0.8
2618,2015,0.0
2618,2014,0.0
2618,2013,0.0
2618,2012,0.0
2618,2011,2.0
2618,2010,0.0
2618,2009,0.0
2618,2008,0.0
2618,2007,0.0
2618,2006,0.19
2618,2005,0.59
2618,2004,0.38
2618,2003,0.4
2618,2002,0.0
2618,2001,0.8
2618,2000,0.5
2618,1999,0.0
2618,1998,0.0
2618,1997,0.0
2630,2022,1.0
2630,2021,0.54
2630,2020,1.0
2630,2019,1.0
2630,2018,1.25
2630,2017,1.55
2630,2016,0.0
2630,2015,1.0
2630,2014,0.25
2630,2013,0.9
2630,2012,1.4
2630,2011,0.1
2630,2010,1.2
2630,2009,1.0
2633,2022,0.76
2633,2021,1.05
2633,2020,1.21
2633,2019,1.12
2633,2018,0.75
2633,2017,0.6
2633,2016,0.65
2633,2015,0.0
2633,2014,0.0
2633,2013,0.0
2633,2012,0.0
2633,2011,0.0
2633,2010,0.0
2633,2009,0.0
2633,2008,0.0
2633,2007,0.0
2633,2006,0.0
2633,2005,0.0
2633,2004,0.0
2633,2001,0.0
2634,2022,0.35
2634,2021,0.2
2634,2020,1.19
2634,2019,1.34
2634,2018,1.13
2634,2017,1.37
2634,2016,1.36
2634,2015,0.92
2634,2014,0.0
2634,2013,0.0
2634,2012,0.0
2636,2022,13.0
2636,2021,3.02
2636,2020,1.32
2636,2019,2.2
2636,2018,1.3
2636,2017,0.8
2636,2016,2.0
2636,2015,1.63
2636,2014,1.09
2636,2013,0.75
2636,2012,1.98
2636,2011,2.72
2636,2010,0.7
2636,2009,1.54
2636,2008,1.2
2636,2007,2.0
2637,2022,5.5
2637,2021,1.5
2637,2020,1.65
2637,2019,1.49
2637,2018,1.0
2637,2017,1.5
2637,2016,2.5
2637,2015,2.92
2637,2014,2.25
2637,2013,2.25
2637,2012,2.5
2637,2011,2.5
2637,2010,2.5
2642,2022,2.1
2642,2021,1.8
2642,2020,1.2
2642,2019,0.6
2642,2018,1.05
2642,2017,0.45
2642,2016,0.6
2642,2015,1.1
2642,2014,1.5
2642,2013,0.6
5607,2022,1.6
5607,2021,1.2
5607,2020,1.0
5607,2019,0.4
5607,2018,0.2
5607,2017,0.0
5607,2016,0.0
5607,2015,0.0
5607,2014,0.0
5607,2013,0.0
5607,2012,0.0
5607,2011,0.0
5607,2010,0.0
5607,2009,0.0
5607,2008,0.0
5607,2007,0.0
5607,2006,0.8
5607,2005,1.0
5607,2004,1.0
5607,2003,1.0
5607,2002,2.0
5607,2001,3.0
5607,2000,2.0
5607,1999,1.5
5607,1998,0.0
5607,1997,0.0
5608,2022,2.0
5608,2021,0.0
5608,2020,0.0
5608,2019,0.0
5608,2018,0.0
5608,2017,0.0
5608,2016,0.0
5608,2015,1.01
5608,2014,1.0
5608,2013,1.0
5608,2012,1.5
5608,2011,3.0
5608,2010,4.0
5608,2009,5.25
5608,2008,5.25
5608,2007,4.04
5608,2006,3.5
5608,2005,4.5
5608,2004,2.32
5608,2003,0.2
5608,2002,0.35
5608,2001,0.48
5608,2000,1.0
5608,1999,1.0
8367,2022,2.8
8367,2021,1.5
8367,2020,1.1
8367,2019,1.0
8367,2018,1.0
8367,2017,1.1
8367,2016,1.0
8367,2015,0.5
8367,2014,2.0
8367,2013,0.7
8367,2012,0.5
8367,2011,0.5
8367,2010,0.5
8367,2009,0.5
2701,2022,0.16
2701,2021,0.25
2701,2020,0.4
2701,2019,0.4
2701,2018,0.5
2701,2017,0.75
2701,2016,0.7
2701,2015,0.66
2701,2014,0.5
2701,2013,0.53
2701,2012,0.45
2701,2011,0.6
2701,2010,0.59
2701,2009,0.42
2701,2008,0.48
2701,2007,1.22
