代碼,股利發放年度,股利合計,盈4,盈配率
4741,2021,0.6,0.9,0.6666666666666666
4741,2020,1.5,0.91,1.6483516483516483
4741,2019,1.949,,
4754,2022,2.0,2.08,0.9615384615384615
4754,2021,2.1,2.4,0.8750000000000001
4754,2020,3.0,2.52,1.1904761904761905
4754,2019,3.5,,
4767,2022,1.5,2.16,0.6944444444444444
4767,2021,1.2,2.84,0.4225352112676056
4767,2020,1.0,2.31,0.4329004329004329
4767,2019,1.2,,
4768,2022,2.0,6.0,0.3333333333333333
4768,2021,1.0,2.15,0.46511627906976744
4768,2020,0.16,1.73,0.09248554913294799
6509,2022,1.25,3.46,0.36127167630057805
6509,2021,1.0,2.48,0.40322580645161293
6509,2020,0.712,1.63,0.4368098159509203
6509,2019,0.6,,
1565,2022,15.0,20.21,0.7422068283028204
1565,2021,12.0,18.8,0.6382978723404255
1565,2020,18.0,14.78,1.2178619756427604
1565,2019,26.5,,
1593,2022,3.596,5.24,0.6862595419847328
1593,2021,3.584,4.9,0.7314285714285714
1593,2020,3.2,4.49,0.7126948775055679
1593,2019,4.0,,
1777,2022,1.931,6.62,0.29169184290030215
1777,2021,4.0,5.77,0.6932409012131716
1777,2020,3.5,6.21,0.5636070853462157
1777,2019,3.3,,
1784,2022,0.486,0.8,0.6074999999999999
1784,2021,0.185,0.56,0.33035714285714285
1784,2019,0.281,,
1788,2022,7.0,9.06,0.7726269315673289
1788,2021,6.771,8.99,0.7531701890989989
1788,2020,5.999,8.72,0.6879587155963302
1788,2019,6.0,,
1813,2022,0.5,0.14,3.571428571428571
1813,2020,1.0,0.0,inf
1813,2019,2.0,,
3118,2022,1.9,1.8,1.0555555555555556
3118,2021,1.6,2.1,0.7619047619047619
3118,2020,1.3,1.79,0.7262569832402235
3118,2019,1.0,,
3218,2022,5.5,10.64,0.5169172932330827
3218,2021,4.2,7.82,0.5370843989769821
3218,2020,2.0,6.35,0.31496062992125984
3218,2019,1.25,,
4102,2022,0.1,1.65,0.060606060606060615
4102,2021,0.1,0.14,0.7142857142857143
4105,2023,3.4,4.45,0.7640449438202247
4105,2022,3.0,4.4,0.6818181818181818
4105,2021,4.0,3.35,1.1940298507462686
4105,2020,4.0,3.72,1.075268817204301
4105,2019,4.5,,
4107,2022,4.5,7.12,0.6320224719101124
4107,2021,4.0,6.22,0.6430868167202572
4107,2020,4.0,7.05,0.5673758865248227
4107,2019,4.0,,
4111,2022,1.0,2.7,0.37037037037037035
4111,2021,1.0,1.42,0.7042253521126761
4111,2020,1.0,1.04,0.9615384615384615
4111,2019,0.6,,
4114,2022,1.521,2.46,0.6182926829268293
4114,2021,1.511,1.02,1.4813725490196077
4114,2020,0.92,2.46,0.3739837398373984
4114,2019,1.592,,
4116,2022,0.5,4.04,0.12376237623762376
4116,2021,1.0,0.65,1.5384615384615383
4116,2020,1.35,1.39,0.971223021582734
4116,2019,1.35,,
4120,2022,0.85,-3.58,-0.23743016759776536
4120,2021,1.5,1.39,1.0791366906474822
4120,2020,1.8,2.3,0.782608695652174
4120,2019,1.8,,
4121,2022,1.092,2.01,0.5432835820895523
4121,2021,1.129,1.35,0.8362962962962962
4121,2020,0.2,1.84,0.10869565217391304
4121,2019,0.1,,
4123,2022,3.892,0.17,22.89411764705882
4123,2021,2.493,3.6,0.6925
4123,2020,1.902,8.5,0.22376470588235292
4123,2019,2.999,,
4126,2022,4.5,4.56,0.986842105263158
4126,2021,4.2,5.32,0.7894736842105263
4126,2020,4.997,4.53,1.1030905077262692
4126,2019,3.2,,
4128,2023,1.0,-1.54,-0.6493506493506493
4128,2022,1.0,0.41,2.4390243902439024
4129,2021,0.837,0.37,2.262162162162162
4129,2020,0.821,1.0,0.821
4129,2019,2.0,,
4130,2022,0.35,-0.11,-3.1818181818181817
4130,2021,0.61,0.0,inf
4130,2020,0.665,0.37,1.7972972972972974
4130,2019,0.8,,
4138,2022,3.7,4.57,0.8096280087527352
4138,2021,3.5,4.11,0.851581508515815
4138,2020,3.35,3.87,0.8656330749354005
4138,2019,3.15,,
4139,2021,1.6,0.91,1.7582417582417582
4139,2020,1.4,1.81,0.7734806629834253
4153,2022,0.37,0.85,0.43529411764705883
4153,2021,0.26,0.37,0.7027027027027027
4153,2019,1.48,,
4160,2022,0.291,1.06,0.27452830188679245
4160,2020,0.679,-0.65,-1.0446153846153847
4160,2019,0.627,,
4161,2022,0.3,1.0,0.3
4161,2021,0.3,0.47,0.6382978723404256
4161,2020,0.6,-1.24,-0.48387096774193544
4161,2019,0.5,,
4162,2022,2.7,2.22,1.2162162162162162
4162,2021,2.535,2.95,0.8593220338983051
4162,2020,0.5,4.15,0.12048192771084336
4162,2019,1.0,,
4163,2022,2.5,8.75,0.2857142857142857
4163,2021,3.5,4.73,0.7399577167019027
4163,2020,7.0,5.11,1.36986301369863
4163,2019,4.5,,
4167,2021,0.665,0.03,22.166666666666668
4173,2022,0.5,0.84,0.5952380952380952
4173,2021,0.56,0.74,0.7567567567567568
4173,2020,0.598,0.72,0.8305555555555556
4173,2019,1.039,,
4175,2022,1.599,4.83,0.331055900621118
4175,2021,2.755,1.97,1.398477157360406
4175,2020,3.6,3.5,1.0285714285714287
4175,2019,2.93,,
4183,2022,0.7,1.07,0.6542056074766355
4183,2021,1.2,0.78,1.5384615384615383
4183,2020,0.7,1.33,0.5263157894736842
4183,2019,0.7,,
4728,2022,4.4,9.8,0.4489795918367347
4728,2021,2.0,4.51,0.4434589800443459
4728,2020,1.5,4.37,0.34324942791762014
4728,2019,1.2,,
4735,2023,1.0,2.77,0.36101083032490977
4735,2022,2.5,2.75,0.9090909090909091
4735,2021,8.2,8.65,0.9479768786127166
4735,2020,8.702,14.66,0.5935879945429741
4735,2019,2.302,,
4736,2022,14.94,36.03,0.414654454621149
4736,2021,11.42,21.35,0.5348946135831382
4736,2020,6.432,17.08,0.37658079625292745
4736,2019,7.992,,
4743,2023,1.476,-0.76,-1.9421052631578948
4744,2022,1.199,1.24,0.9669354838709678
4744,2021,1.2,1.71,0.7017543859649122
4744,2020,1.635,1.52,1.075657894736842
4744,2019,1.5,,
4745,2022,1.5,1.22,1.2295081967213115
4745,2021,1.2,1.8,0.6666666666666666
4745,2020,1.7,1.61,1.0559006211180124
4745,2019,2.3,,
4747,2023,2.0,2.49,0.8032128514056224
4747,2022,1.45,2.16,0.6712962962962963
4747,2021,1.92,1.64,1.170731707317073
4747,2020,1.8,2.12,0.8490566037735849
4747,2019,1.65,,
5312,2022,4.3,2.83,1.519434628975265
5312,2021,4.0,4.83,0.8281573498964803
5312,2020,4.0,5.13,0.7797270955165693
5312,2019,3.8,,
6242,2022,2.0,4.81,0.4158004158004158
6242,2021,2.8,2.32,1.206896551724138
6242,2020,2.0,3.12,0.641025641025641
6242,2019,2.5,,
6469,2022,5.14,7.85,0.6547770700636942
6469,2021,3.961,5.83,0.6794168096054888
6469,2020,2.745,3.73,0.7359249329758714
6469,2019,2.591,,
6472,2022,4.504,18.52,0.24319654427645787
6472,2021,4.465,11.04,0.40443840579710144
6472,2020,5.0,10.76,0.4646840148698885
6472,2019,5.999,,
6496,2021,1.0,-0.34,-2.941176470588235
6496,2020,1.0,0.76,1.3157894736842106
6496,2019,4.0,,
6499,2022,3.0,-4.95,-0.6060606060606061
6523,2023,2.0,7.36,0.2717391304347826
6523,2022,8.0,7.55,1.0596026490066226
6523,2021,17.22,6.58,2.6170212765957444
6523,2020,13.86,14.68,0.944141689373297
6523,2019,0.45,,
6527,2022,1.94,4.82,0.40248962655601656
6527,2021,1.4,3.24,0.4320987654320987
6527,2020,2.55,2.34,1.0897435897435896
6527,2019,1.727,,
6569,2022,4.0,6.24,0.641025641025641
6569,2021,6.5,4.22,1.5402843601895735
6569,2020,8.5,6.07,1.400329489291598
6569,2019,7.5,,
6574,2022,1.14,3.09,0.36893203883495146
6574,2021,1.38,0.63,2.1904761904761902
6574,2020,1.23,1.91,0.6439790575916231
6574,2019,4.0,,
6612,2023,1.0,3.7,0.27027027027027023
6612,2022,0.5,3.81,0.13123359580052493
6612,2021,0.1,1.74,0.0574712643678161
6612,2020,0.5,1.55,0.3225806451612903
6612,2019,0.497,,
6615,2022,2.0,2.0,1.0
6615,2021,1.4,2.68,0.5223880597014925
6615,2020,2.6,1.63,1.5950920245398774
6615,2019,2.0,,
6661,2023,0.181,0.42,0.430952380952381
6661,2022,0.484,0.41,1.1804878048780487
6661,2021,1.102,0.59,1.8677966101694918
6661,2020,1.341,1.44,0.93125
6661,2019,1.262,,
6662,2022,1.6,1.65,0.9696969696969698
6662,2021,2.0,1.76,1.1363636363636365
6662,2020,1.9,2.45,0.7755102040816325
6662,2019,1.85,,
6703,2022,8.386,7.79,1.0765083440308085
6703,2021,7.25,6.84,1.0599415204678362
6703,2020,8.0,6.58,1.21580547112462
6703,2019,9.266,,
6712,2023,2.989,4.800000000000001,0.6227083333333332
6712,2022,6.0,2.95,2.0338983050847457
6747,2023,9.095,9.3,0.9779569892473118
6747,2022,8.682,10.56,0.8221590909090909
6747,2021,5.374,10.01,0.5368631368631368
6747,2020,4.545,5.68,0.8001760563380282
6762,2023,1.0,6.85,0.14598540145985403
6762,2022,5.0,6.62,0.7552870090634441
6762,2021,8.4,6.04,1.390728476821192
6762,2020,4.0,10.67,0.37488284910965325
8279,2022,4.0,11.85,0.33755274261603374
8279,2021,3.5,8.77,0.3990877993158495
8279,2020,3.0,7.95,0.3773584905660377
8279,2019,2.5,,
8403,2022,1.0,2.45,0.4081632653061224
8403,2021,1.0,2.04,0.49019607843137253
8403,2019,1.0,,
8432,2022,1.5,1.61,0.9316770186335404
8432,2021,1.8,1.23,1.4634146341463414
8432,2020,1.8,1.6,1.125
8432,2019,1.6,,
8436,2022,8.919,6.06,1.471782178217822
8436,2021,8.842,13.17,0.6713743356112377
8436,2020,8.883,15.69,0.5661567877629062
8436,2019,8.443,,
2063,2023,1.5,4.88,0.3073770491803279
2063,2022,3.5,4.91,0.7128309572301426
2063,2021,3.0,3.31,0.9063444108761329
2063,2020,2.5,2.37,1.0548523206751055
2063,2019,3.0,,
2064,2023,1.0,-0.06000000000000005,-16.666666666666654
2064,2022,1.0,1.14,0.8771929824561404
2064,2021,0.5,1.81,0.27624309392265195
2064,2020,0.6,-1.49,-0.40268456375838924
2064,2019,1.0,,
2065,2023,3.998,7.120000000000001,0.5615168539325842
2065,2022,5.5,6.95,0.7913669064748201
2065,2021,3.098,5.42,0.5715867158671587
2065,2020,5.6290000000000004,3.71,1.5172506738544476
2065,2019,2.7,,
5009,2022,1.4,4.52,0.30973451327433627
5009,2021,0.4,1.7,0.23529411764705885
5009,2020,0.507,0.5,1.014
5009,2019,0.45,,
5011,2022,0.95,3.02,0.31456953642384106
5011,2019,1.0,,
5013,2022,2.0,4.06,0.4926108374384237
5013,2021,0.5,4.41,0.11337868480725623
5013,2020,0.5,1.58,0.3164556962025316
5013,2019,0.5,,
5014,2022,1.2,2.04,0.5882352941176471
5015,2022,3.5,9.46,0.36997885835095135
5015,2021,1.9,4.1,0.4634146341463415
5015,2020,2.4,1.94,1.2371134020618557
5015,2019,4.2,,
5016,2022,3.3,2.02,1.6336633663366336
5016,2021,2.0,4.75,0.42105263157894735
5016,2020,1.3,3.15,0.41269841269841273
5016,2019,2.5,,
6248,2023,1.819,3.6699999999999995,0.4956403269754769
6248,2022,1.2,3.32,0.3614457831325301
6248,2021,1.199,1.62,0.7401234567901235
6248,2020,2.2,1.74,1.264367816091954
8349,2022,2.2,4.3,0.5116279069767442
8349,2021,2.078,3.03,0.6858085808580858
8349,2020,2.0,2.52,0.7936507936507936
8349,2019,4.658,,
8415,2022,1.8,4.39,0.4100227790432802
8415,2021,1.4,3.5,0.39999999999999997
8415,2020,1.408,0.92,1.5304347826086955
8415,2019,2.4,,
8930,2023,1.0,2.3,0.4347826086956522
8930,2022,0.8,2.13,0.37558685446009393
8930,2021,0.5,1.0,0.5
8930,2020,0.61,0.32,1.90625
8930,2019,0.6,,
9962,2023,1.8,2.4299999999999997,0.7407407407407408
9962,2022,1.1,2.36,0.46610169491525427
9962,2020,0.2,0.01,20.0
9962,2019,0.9,,
3105,2022,8.001,4.25,1.8825882352941175
3105,2021,10.0,12.9,0.7751937984496123
3105,2020,7.0,15.45,0.45307443365695793
3105,2019,4.997,,
3122,2022,2.153,0.45,4.7844444444444445
3141,2022,4.001,7.01,0.5707560627674751
3141,2021,0.623,9.8,0.06357142857142857
3141,2020,0.651,1.74,0.3741379310344828
3141,2019,1.514,,
3169,2022,5.0,6.66,0.7507507507507507
3169,2021,2.5,6.34,0.3943217665615142
3169,2020,2.1,3.05,0.6885245901639345
3169,2019,2.0,,
3227,2022,8.998,7.41,1.2143049932523615
3227,2021,8.483,11.32,0.7493816254416962
3227,2020,5.127,10.6,0.48367924528301887
3227,2019,5.271,,
3260,2022,5.434,3.19,1.703448275862069
3260,2021,3.184,9.14,0.34835886214442013
3260,2020,1.411,6.1,0.2313114754098361
3260,2019,0.2,,
3264,2022,2.8,7.48,0.374331550802139
3264,2021,2.0,5.46,0.3663003663003663
3264,2020,1.3,3.78,0.34391534391534395
3264,2019,1.6,,
3265,2022,2.3,6.73,0.3417533432392273
3265,2021,1.229,2.89,0.4252595155709343
3265,2020,1.5,1.54,0.974025974025974
3265,2019,1.2,,
3268,2022,0.6,1.53,0.39215686274509803
3268,2021,0.5,0.95,0.5263157894736842
3317,2022,1.2,7.08,0.1694915254237288
3317,2021,1.0,5.78,0.17301038062283736
3317,2020,1.0,3.04,0.32894736842105265
3317,2019,0.7,,
3372,2022,0.998,0.49,2.036734693877551
3374,2023,3.0,6.84,0.4385964912280702
3374,2022,3.0,7.31,0.4103967168262654
3374,2021,2.5,6.92,0.36127167630057805
3438,2022,3.6,2.29,1.572052401746725
3438,2021,1.5,5.14,0.2918287937743191
3527,2022,8.0,6.44,1.2422360248447204
3527,2021,2.0,12.69,0.15760441292356187
3527,2020,4.146,1.61,2.575155279503105
3527,2019,5.0,,
3529,2022,14.0,21.61,0.6478482184173994
3529,2021,8.999,14.78,0.6088633288227335
3529,2020,7.0,9.52,0.7352941176470589
3529,2019,7.998,,
3555,2022,0.2,-4.27,-0.04683840749414521
3556,2022,5.4,5.12,1.0546875
3556,2021,3.45,6.08,0.5674342105263158
3556,2020,3.3,3.88,0.8505154639175257
3556,2019,3.3,,
3567,2022,2.6,2.36,1.1016949152542375
3567,2021,2.0,3.09,0.6472491909385114
3567,2020,1.709,2.35,0.7272340425531915
3567,2019,2.0,,
3581,2022,1.0,1.26,0.7936507936507936
3581,2021,0.9,2.11,0.4265402843601896
3581,2020,0.7,1.5,0.4666666666666666
3581,2019,0.7,,
3675,2023,6.7,9.52,0.7037815126050421
3675,2022,5.0,10.26,0.4873294346978558
3675,2021,2.0,7.36,0.2717391304347826
3675,2020,1.3,2.1,0.6190476190476191
3675,2019,2.0,,
3680,2023,3.944,12.739999999999998,0.30957613814756674
3680,2022,6.801,11.12,0.6116007194244605
3680,2021,4.861,4.03,1.2062034739454093
3680,2020,2.028,6.18,0.3281553398058253
3680,2019,0.254,,
3707,2022,0.347,2.47,0.14048582995951414
3707,2019,0.15,,
4923,2023,5.0,4.24,1.1792452830188678
4923,2022,4.507,6.47,0.6965996908809892
4923,2021,1.107,5.73,0.19319371727748688
4923,2019,2.8,,
4945,2023,2.7,1.46,1.8493150684931507
4945,2022,3.2,3.0,1.0666666666666667
4945,2021,1.6,3.51,0.4558404558404559
4945,2020,1.5,2.02,0.7425742574257426
4945,2019,2.0,,
4966,2023,30.59,44.95,0.6805339265850945
4966,2022,32.480000000000004,61.35,0.5294213528932356
4966,2021,21.741,66.29,0.32796801930909636
4966,2020,15.07,44.86,0.3359340169415961
4966,2019,12.31,,
4971,2022,1.5,4.34,0.3456221198156682
4971,2021,1.0,2.45,0.4081632653061224
4971,2020,1.015,1.84,0.5516304347826086
4971,2019,0.992,,
4973,2023,2.0,3.01,0.6644518272425249
4973,2022,1.0,2.89,0.3460207612456747
4973,2021,1.0,0.35,2.857142857142857
4973,2020,1.2,1.15,1.0434782608695652
4973,2019,1.2,,
4991,2020,0.507,-1.28,-0.39609375
4991,2019,1.192,,
5236,2022,10.0,6.52,1.5337423312883436
5236,2021,8.0,11.83,0.6762468300929839
5272,2022,0.861,0.88,0.9784090909090909
5274,2023,45.0,47.01,0.9572431397574984
5274,2022,36.0,55.72,0.6460875807609476
5274,2021,26.0,38.3,0.6788511749347259
5274,2020,22.0,29.38,0.7488087134104834
5274,2019,18.0,,
5299,2023,8.397,11.599999999999998,0.7238793103448278
5299,2022,11.59,15.89,0.7293895531780994
5299,2021,6.497,17.68,0.3674773755656109
5299,2020,5.5,9.26,0.593952483801296
5299,2019,5.1,,
5347,2022,4.5,9.32,0.48283261802575106
5347,2021,3.5,7.21,0.4854368932038835
5347,2020,3.2,3.85,0.8311688311688312
5347,2019,3.2,,
5351,2022,1.297,0.5,2.594
5425,2022,2.5,6.28,0.39808917197452226
5425,2021,1.5,3.55,0.4225352112676057
5425,2020,1.5,2.29,0.6550218340611353
5425,2019,3.0,,
5483,2023,9.0,16.919999999999998,0.5319148936170214
5483,2022,8.0,14.87,0.5379959650302623
5483,2021,9.0,11.62,0.7745266781411361
5483,2020,5.0,10.82,0.4621072088724584
5483,2019,3.0,,
5487,2022,1.353,-0.08,-16.912499999999998
5487,2021,1.089,2.02,0.5391089108910891
5487,2020,0.978,1.67,0.5856287425149701
5487,2019,0.883,,
6104,2023,2.5,0.3499999999999992,7.142857142857159
6104,2022,4.5,4.6,0.9782608695652175
6104,2021,3.0,6.41,0.46801872074882994
6104,2020,2.0,3.69,0.5420054200542006
6104,2019,2.36,,
6138,2022,9.02,13.3,0.6781954887218045
6138,2021,5.201,12.9,0.40317829457364335
6138,2020,4.331,6.43,0.6735614307931572
6138,2019,4.203,,
6147,2022,6.0,8.41,0.713436385255648
6147,2021,3.8,9.0,0.4222222222222222
6147,2020,4.2,5.61,0.7486631016042781
6147,2019,3.5,,
6182,2022,1.35,4.0,0.3375
6182,2021,1.1,2.02,0.5445544554455446
6182,2020,1.8,1.02,1.7647058823529411
6182,2019,2.5,,
6223,2022,4.0,12.89,0.3103180760279286
6223,2021,4.47,7.44,0.6008064516129031
6223,2020,2.49,8.41,0.29607609988109396
6223,2019,2.0,,
6229,2022,2.5,2.22,1.126126126126126
6229,2021,1.02,4.49,0.22717149220489977
6229,2020,0.537,1.32,0.4068181818181818
6229,2019,0.93,,
6237,2022,1.0,-1.63,-0.6134969325153374
6237,2021,1.0,5.75,0.17391304347826086
6237,2020,0.253,2.44,0.10368852459016394
6237,2019,0.25,,
6261,2022,5.0,6.65,0.7518796992481203
6261,2021,4.0,8.41,0.4756242568370987
6261,2020,3.0,4.12,0.7281553398058253
6261,2019,3.0,,
6411,2022,7.159,4.97,1.4404426559356138
6411,2021,5.027,10.32,0.4871124031007752
6411,2020,4.798,6.46,0.7427244582043344
6411,2019,4.761,,
6435,2022,7.2,13.64,0.5278592375366569
6435,2021,5.0,13.09,0.3819709702062643
6435,2020,4.3,7.02,0.6125356125356125
6435,2019,7.066,,
6457,2022,10.89,1.98,5.5
6457,2021,6.324,12.71,0.49756097560975604
6457,2020,1.815,7.03,0.2581792318634424
6457,2019,1.834,,
6462,2022,10.0,-12.31,-0.8123476848090982
6462,2021,15.0,-3.11,-4.823151125401929
6462,2020,9.001,9.14,0.9847921225382931
6462,2019,8.093,,
6485,2022,4.982,9.71,0.5130792996910402
6485,2021,0.487,12.2,0.03991803278688525
6485,2020,0.5,0.82,0.6097560975609756
6488,2023,16.0,42.790000000000006,0.373919139985978
6488,2022,16.0,35.31,0.4531294250920419
6488,2021,18.0,27.27,0.6600660066006601
6488,2020,25.0,30.11,0.8302889405513119
6488,2019,25.0,,
6494,2022,8.0,9.54,0.8385744234800839
6494,2021,3.5,17.21,0.20337013364323067
6494,2020,2.0,3.94,0.5076142131979695
6494,2019,2.2,,
6510,2022,13.6,23.5,0.5787234042553191
6510,2021,12.0,27.2,0.4411764705882353
6510,2020,10.0,28.48,0.35112359550561795
6510,2019,10.0,,
6532,2022,1.8,5.0,0.36
6532,2021,2.0,2.63,0.7604562737642586
6532,2020,1.597,3.06,0.5218954248366013
6532,2019,2.3,,
6568,2022,5.015,4.05,1.2382716049382716
6568,2021,7.084,5.65,1.2538053097345132
6568,2020,5.996,7.43,0.80699865410498
6568,2019,5.904,,
6640,2022,5.0,8.33,0.6002400960384153
6640,2021,3.0,5.84,0.5136986301369864
6640,2020,3.0,1.57,1.910828025477707
6640,2019,3.0,,
6643,2022,6.301,12.16,0.5181743421052631
6643,2021,8.0,8.12,0.9852216748768474
6643,2020,7.551,10.34,0.7302707930367505
6643,2019,7.0,,
6651,2022,4.501,8.91,0.5051627384960719
6651,2021,3.0,7.77,0.3861003861003861
6651,2020,2.0,4.17,0.47961630695443647
6651,2019,2.04,,
6679,2023,9.0,7.16,1.2569832402234637
6679,2022,7.133,10.4,0.6858653846153846
6679,2021,4.994,15.06,0.33160690571049134
6679,2020,2.444,7.57,0.32285336856010566
6679,2019,1.6,,
6683,2022,7.757,15.01,0.5167888074616922
6683,2021,5.5,15.5,0.3548387096774194
6683,2020,4.0,12.34,0.3241491085899514
6683,2019,3.0,,
6684,2022,5.511,1.4,3.936428571428572
6684,2021,2.006,6.59,0.3044006069802731
6684,2019,0.648,,
6693,2022,2.222,2.48,0.8959677419354839
6693,2021,0.197,2.91,0.06769759450171821
6716,2022,8.5,7.47,1.1378848728246318
6716,2021,5.0,11.52,0.4340277777777778
6716,2020,2.729,5.41,0.5044362292051756
6716,2019,3.0,,
6732,2023,15.0,12.46,1.203852327447833
6732,2022,30.0,17.23,1.7411491584445733
6732,2021,22.5,33.97,0.6623491315866942
6732,2020,21.93,28.81,0.7611940298507462
6788,2022,5.0,10.08,0.49603174603174605
6788,2021,4.0,7.08,0.5649717514124294
6823,2022,2.593,5.39,0.48107606679035253
7556,2022,2.8,5.69,0.49209138840070293
7556,2021,2.4,4.62,0.5194805194805194
7556,2020,2.2,3.96,0.5555555555555556
8024,2022,1.4,2.2,0.6363636363636362
8024,2019,0.3,,
8040,2022,0.6,2.22,0.27027027027027023
8040,2020,0.2,-1.71,-0.11695906432748539
8054,2023,0.5,-0.22000000000000003,-2.2727272727272725
8054,2022,1.65,0.57,2.8947368421052633
8054,2021,0.5,3.25,0.15384615384615385
8054,2020,0.536,-0.6,-0.8933333333333334
8054,2019,1.0,,
8086,2022,2.8,0.07,39.99999999999999
8086,2021,2.8,4.29,0.6526806526806527
8086,2020,1.7,3.75,0.4533333333333333
8086,2019,1.5,,
8088,2022,1.0,3.48,0.28735632183908044
8088,2021,1.2,1.64,0.7317073170731707
8088,2020,2.08,1.96,1.0612244897959184
8088,2019,0.44,,
8299,2022,23.28,27.71,0.8401299169974739
8299,2021,33.0,41.34,0.7982583454281567
8299,2020,13.0,44.14,0.2945174444947893
8299,2019,13.0,,
1569,2022,1.6,3.23,0.49535603715170284
1569,2021,1.498,2.62,0.5717557251908397
1569,2020,0.293,3.42,0.08567251461988304
1569,2019,0.25,,
3071,2022,1.6,2.08,0.7692307692307693
3071,2021,1.597,1.86,0.8586021505376343
3071,2020,1.546,1.82,0.8494505494505494
3071,2019,1.2,,
3088,2022,3.043,6.66,0.45690690690690694
3088,2021,2.57,4.57,0.562363238512035
3088,2020,3.975,3.73,1.0656836461126005
3088,2019,3.749,,
3211,2023,6.042,5.52,1.0945652173913043
3211,2022,15.03,5.33,2.819887429643527
3211,2021,6.5,22.42,0.28991971454058874
3211,2020,5.0,7.02,0.7122507122507123
3211,2019,3.5,,
3213,2022,3.7,3.89,0.9511568123393316
3213,2021,4.5,10.87,0.4139834406623735
3213,2020,4.2,5.51,0.7622504537205083
3213,2019,2.8,,
3272,2022,1.019,4.18,0.2437799043062201
3272,2021,1.8,0.58,3.1034482758620694
3272,2020,0.8,3.47,0.23054755043227665
3272,2019,1.0,,
3323,2022,2.0,2.75,0.7272727272727273
3323,2021,2.5,3.16,0.7911392405063291
3323,2020,1.037,4.14,0.2504830917874396
3323,2019,2.058,,
3325,2021,2.5,-0.7,-3.5714285714285716
3325,2020,0.7,2.06,0.3398058252427184
3349,2022,1.2,-1.3,-0.923076923076923
3349,2021,0.575,1.77,0.32485875706214684
3349,2019,0.202,,
3479,2023,4.94,8.97,0.5507246376811594
3479,2022,2.581,7.9,0.3267088607594936
3479,2021,2.584,2.94,0.8789115646258504
3479,2020,4.0,3.23,1.238390092879257
3479,2019,2.6,,
3483,2022,2.998,6.4,0.4684375
3483,2021,2.5,5.34,0.46816479400749067
3483,2020,1.421,4.36,0.32591743119266053
3483,2019,0.7,,
3540,2022,1.6,0.43,3.72093023255814
3540,2021,4.49,3.05,1.4721311475409837
3540,2020,0.776,7.06,0.10991501416430596
3540,2019,1.5,,
3577,2022,2.5,3.98,0.628140703517588
3577,2021,0.7,3.23,0.21671826625386995
3577,2020,0.7,0.76,0.9210526315789473
3577,2019,1.7,,
3594,2022,0.095,1.51,0.06291390728476821
3594,2021,0.193,0.3,0.6433333333333334
3594,2020,0.29,0.16,1.8124999999999998
3594,2019,0.3,,
3611,2022,11.0,22.71,0.48436811977102595
3611,2021,10.0,18.47,0.5414185165132648
3611,2020,10.0,16.84,0.5938242280285035
3611,2019,11.0,,
3625,2020,0.5,-2.11,-0.23696682464454977
3625,2019,1.0,,
3652,2022,0.415,1.22,0.3401639344262295
3652,2021,0.153,1.03,0.14854368932038833
3652,2020,0.14,0.36,0.38888888888888895
3652,2019,0.7,,
3693,2022,1.5,11.83,0.12679628064243448
3693,2021,0.7,3.08,0.22727272727272727
3709,2022,1.6,1.85,0.8648648648648649
3709,2021,1.4,4.55,0.3076923076923077
3709,2020,1.0,2.67,0.37453183520599254
3709,2019,0.7,,
4931,2021,0.89,-0.63,-1.4126984126984128
4931,2020,1.7,1.02,1.6666666666666665
4931,2019,1.0,,
4987,2022,4.0,5.95,0.6722689075630252
4987,2021,3.5,4.61,0.7592190889370932
4987,2020,3.2,3.76,0.8510638297872342
4987,2019,5.0,,
5223,2022,2.7,4.4,0.6136363636363636
5223,2021,3.415,5.22,0.6542145593869733
5223,2020,1.201,6.56,0.18307926829268295
5223,2019,2.3,,
5289,2022,11.82,21.46,0.5507921714818267
5289,2021,6.696,18.94,0.35353748680042235
5289,2020,7.7,11.46,0.6719022687609074
5289,2019,6.2,,
5356,2022,1.3,-0.6,-2.166666666666667
5356,2021,2.2,-0.28,-7.857142857142857
5356,2020,2.2,2.4,0.9166666666666667
5356,2019,2.0,,
5386,2022,1.2,1.9,0.631578947368421
5386,2021,0.8,2.36,0.33898305084745767
5386,2020,1.0,1.02,0.9803921568627451
5386,2019,2.0,,
5426,2019,1.0,,
5438,2022,0.41,0.81,0.5061728395061728
5438,2021,0.1,0.51,0.19607843137254902
5438,2020,0.44,0.01,44.0
