代碼,商品,新聞內容,日期
3447,展達,展達:公告本公司及子公司資金貸與餘額達「公開發行公司資金貸與及背書保證處理準則」第22條第1項第1款標準,2023-03-07
3447,展達,展達:本公司董事會決議股利分派,2023-03-07
1454,台富,台富:任命本公司公司治理主管,2023-03-07
1454,台富,台富:本公司內部稽核主管異動,2023-03-07
1454,台富,台富:本公司111年度合併財務報告經提報董事會通過。,2023-03-07
1454,台富,台富:董事會決議召開112年股東常會,2023-03-07
5209,新鼎,新鼎:本公司召開112年第一次法人說明會,2023-03-07
2855,統一證,統一證:公告本公司112年2月份損益,2023-03-07
4931,新盛力,新盛力2月營收1.97億元年增25.99% 1—2月達4.29億元,2023-03-07
4551,智伸科,智伸科2月營收6.22億元年減0.71% 1—2月達12.03億元,2023-03-07
4114,健喬,健喬2月營收3.47億元年增39.54% 1—2月達7.69億元,2023-03-07
3532,台勝科,台勝科2月營收12.79億元年增6.93% 1—2月達24.03億元,2023-03-07
3015,全漢,全漢2月營收10.96億元年增11.9% 1—2月達21.96億元,2023-03-07
3447,展達,展達:公告本公司設置公司治理主管及內部稽核主管異動,2023-03-07
1595,川寶,川寶2月營收1.22億元年減23.19% 1—2月達2.32億元,2023-03-07
1537,廣隆,廣隆2月營收3.62億元年減8.64% 1—2月達8.52億元,2023-03-07
4994,傳奇,傳奇:公告本公司112年2月份合併自結損益,2023-03-07
1436,華友聯,華友聯2月營收0.03億元年減31.63% 1—2月達0.04億元,2023-03-07
3447,展達,展達:本公司董事會決議召開112年股東常會公告,2023-03-07
9938,百和,百和:公告本公司112年2月份自結合併營收概算,2023-03-07
3537,堡達,堡達:公告本公司設置公司治理主管,2023-03-07
3447,展達,展達:公告本公司111年度合併財務報告業經董事會決議通過,2023-03-07
3537,堡達,堡達:公告股利分派情形,2023-03-07
2108,南帝,南帝:公告本公司111年度股利分派情形,2023-03-07
6005,群益證,群益證:公告本公司112年2月份合併自結損益,2023-03-07
5508,永信建,永信建:本公司普通公司債B86603與B86604受託人異動,2023-03-07
2745,五福,五福:公告本公司發言人異動,2023-03-07
3537,堡達,堡達:公告本公司董事會決議召開112年度股東常會相關事宜,2023-03-07
3537,堡達,堡達:公告本公司董事會通過111年度合併財務報告,2023-03-07
1432,大魯閣,大魯閣:說明媒體報導--熱門股大魯閣股東會紀念品出爐今年加碼價值超過3200元,2023-03-07
2383,台光電,台光電:本公司受邀參加元大證券舉辦之法人座談會,2023-03-07
2885,元大金,元大金:元大金控公告112年2月份自結合併損益,2023-03-07
2356,英業達,英業達:本公司受邀參加 BOA 2023 APAC TMT Conference,2023-03-07
2356,英業達,英業達:本公司受邀參加UBS APAC Tech Tour,2023-03-07
2108,南帝,南帝:重大訊息申報－公告本公司董事會通過111年度合併財務報告,2023-03-07
2356,英業達,英業達:本公司受邀參加Jefferies Asia Tech Tour,2023-03-07
2356,英業達,英業達:本公司受邀參加凱基證券2022年第四季營運實績說明會,2023-03-07
3005,神基,神基:新聞稿-神基二月自結合併營收為25.93億元，年增率13.44%,2023-03-07
1326,台化,台化2月營收280.17億元年減2.44% 1—2月達535.94億元,2023-03-07
1303,南亞,南亞2月營收218.43億元年減26.76% 1—2月達421.33億元,2023-03-07
1301,台塑,台塑2月營收176.88億元年減14.1% 1—2月達320.96億元,2023-03-07
6023,元大期貨,元大期貨:公告元大期貨112年2月份營運概況,2023-03-07
2108,南帝,南帝:公告本公司除息基準日及相關事宜。,2023-03-07
6184,大豐電,大豐電:代子公司大大寬頻股份有限公司公告取得使用權資產,2023-03-07
6184,大豐電,大豐電:代子公司台灣數位寬頻有線電視股份有限公司公告取得使用權資產,2023-03-07
6184,大豐電,大豐電:代子公司大大寬頻(股)公司公告董事會(代行股東會職權)重要決議事項,2023-03-07
6184,大豐電,大豐電:代子公司大大數位網路(股)公司公告董事會決議召開112年股東常會相關事宜,2023-03-07
6184,大豐電,大豐電:代子公司大大數位網路(股)公司公告董事會決議發放股利,2023-03-07
6184,大豐電,大豐電:代子公司大大寬頻(股)公司公告董事會決議通過發放股利事宜,2023-03-07
6184,大豐電,大豐電:代子公司台灣數位寬頻有線電視(股)公司公告董事會決議通過發放股利事宜,2023-03-07
6184,大豐電,大豐電:代重要子公司新高雄有線電視(股)公司董事會代行股東會決議辦理減資退還股款,2023-03-07
6184,大豐電,大豐電:代子公司新高雄有線電視(股)公司公告董事會決議發放股利,2023-03-07
3597,映興,映興:公告本公司董事會決議召開112年股東常會相關事宜,2023-03-07
2108,南帝,南帝:代子公司鎮江南帝公司公告董事會決議不分配股利案。,2023-03-07
6265,方土昶,方土昶2月營收0.67億元年減32.69% 1—2月達1.27億元,2023-03-07
5312,寶島科,寶島科2月營收3.42億元年增38.01% 1—2月達6.47億元,2023-03-07
3597,映興,映興:公告本公司董事會通過111年度合併財務報告,2023-03-07
2108,南帝,南帝:重大訊息申報──董事會決議召開112年股東常會,2023-03-07
1301,台塑,台塑:公告本公司2023年2月合併營業額,2023-03-07
1326,台化,台化:公告本公司2023年2月合併營業額,2023-03-07
3444,利機,利機:更正本公司111年現金增資收足股款暨現金增資基準日重大訊息公告,2023-03-07
6505,台塑化,台塑化:公告本公司2023年2月合併營業額,2023-03-07
1303,南亞,南亞:公告本公司2023年2月合併營業額,2023-03-07
4972,湯石照明,湯石照明:本公司將於3月8日舉辦2022年第四季線上法人說明會,2023-03-07
6171,大城地產,大城地產2月營收0.13億元年減38.86% 1—2月達0.13億元,2023-03-07
5213,亞昕,亞昕:公告亞昕國際開發股份有限公司國內第七次有擔保轉(交)換公司債(簡稱：亞昕七，代碼：52137)停止受理轉交換等相關事項。,2023-03-07
4540,全球傳動,全球傳動:公告全球傳動科技股份有限公司國內國內第二次無擔保轉(交)換公司債(簡稱：全球傳動二，代碼：45402)轉交換作業開始之轉交換日期等相關事項。,2023-03-07
2439,美律,美律:公告美律實業股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：美律三，代碼：24393)停止受理轉交換等相關事項。,2023-03-07
4413,飛寶企業,飛寶企業:更正公告本公司董事會決議召開112年股東常會相關事宜,2023-03-07
3034,聯詠,聯詠:媒體報導本公司相關訊息說明,2023-03-07
6024,群益期,群益期2月營收1.64億元年減24.06% 1—2月達3.00億元,2023-03-07
2236,百達-KY,百達-KY:(更正3/3公告)代非公開發行公司之取得人依證券交易法 第43條之1第1項規定辦理公告,2023-03-07
2236,百達-KY,百達-KY:(更正2/23公告)代非公開發行公司之取得人依證券交易法第43條之1 第1項 規定辦理公告,2023-03-07
5864,致和證,致和證2月營收2.37億元年增68.11% 1—2月達3.57億元,2023-03-07
1101,台泥,台泥:公告本公司110年度第一次海外無擔保可轉換公司債停止轉換期間,2023-03-07
2420,新巨,新巨2月營收1.53億元年減6.35% 1—2月達3.42億元,2023-03-07
3444,利機,利機:公告本公司111年現金增資發行新股股款繳納憑證劃撥暨上櫃日期,2023-03-07
6577,勁豐,勁豐2月營收1.28億元年增0.66% 1—2月達3.01億元,2023-03-07
6189,豐藝,豐藝2月營收24.76億元年增4.99% 1—2月達44.45億元,2023-03-07
無,生展,生展:本公司董事會決議召開112年股東常會相關事宜,2023-03-07
無,生展,生展:公告本公司董事會決議發放股利,2023-03-07
無,生展,生展:公告本公司董事會通過民國111年度合併財務報告,2023-03-07
無,勤凱科技,勤凱科技:公告本公司設置公司治理主管,2023-03-07
無,勤凱科技,勤凱科技:公告本公司董事會決議召開112年股東常會事宜,2023-03-07
無,勤凱科技,勤凱科技:董事會決議股利分派,2023-03-07
無,勤凱科技,勤凱科技:公告本公司董事會通過111年度財務報告,2023-03-07
無,聯一光電,聯一光電:公告本公司董事會通過111年度合併財務報告,2023-03-07
無,聯一光電,聯一光電:本公司董事會通過總經理任用案,2023-03-07
無,聯一光電,聯一光電:董事會決議股利分派,2023-03-07
無,聯一光電,聯一光電:公告董事會決議召開股東常會,2023-03-07
無,台一,台一2月營收3.58億元年增11.35% 1—2月達6.86億元,2023-03-06
2352,佳世達,佳世達:代重要子公司明基電通股份有限公司公告董事會通過捐贈事宜,2023-03-06
2352,佳世達,佳世達:代重要子公司明基電通股份有限公司公告董事會決議股利分派,2023-03-06
2352,佳世達,佳世達:本公司董事會決議增加投資子公司BenQ BM Holding Cayman Corp.股權,2023-03-06
2352,佳世達,佳世達:公告本公司董事會決議股利分派,2023-03-06
6449,鈺邦,鈺邦2月營收1.82億元年減10.89% 1—2月達3.49億元,2023-03-06
1605,華新,華新2月營收178.72億元年增37.18% 1—2月達330.35億元,2023-03-06
2352,佳世達,佳世達:公告董事會通過捐贈事宜,2023-03-06
2352,佳世達,佳世達:公告本公司民國112年股東常會召開日期及召集事由,2023-03-06
2352,佳世達,佳世達:本公司董事會決議辦理私募海外或國內轉換公司債,2023-03-06
2352,佳世達,佳世達:本公司董事會決議辦理現金增資私募普通股,2023-03-06
2352,佳世達,佳世達:本公司董事會決議辦理現金增資發行普通股參與發行海外存託憑證及/或現金增資發行普通股及/或現金增資發行特別股,2023-03-06
4726,永昕,永昕:公告本公司火災事件情形,2023-03-06
2352,佳世達,佳世達:公告本公司不繼續辦理一一一年股東常會通過之私募有價證券案,2023-03-06
4535,至興,至興:公告本公司設置公司治理主管及資訊安全主管,2023-03-06
6541,泰福-KY,泰福-KY:公告本公司111年現金增資發行新股相關事宜,2023-03-06
5543,桓鼎-KY,桓鼎-KY:更正公告本公司訂定現金增資認股基準日等相關事宜,2023-03-06
4535,至興,至興:公告本公司董事會決議召開112年股東常會相關事宜,2023-03-06
4953,緯軟,緯軟2月營收6.84億元年增18.99% 1—2月達13.40億元,2023-03-06
8477,創業家,創業家:代子公司松果購物股份有限公司公告不分配111年度股利,2023-03-06
8477,創業家,創業家:本公司董事會決議召開112年股東常會公告,2023-03-06
8477,創業家,創業家:公告本公司董事會決議解除經理人競業禁止之限制,2023-03-06
8477,創業家,創業家:公告本公司新任投資長,2023-03-06
8477,創業家,創業家:公告本公司設置公司治理主管,2023-03-06
8477,創業家,創業家:公告本公司董事會決議發行限制員工權利新股,2023-03-06
3605,宏致,宏致:本公司部份資訊系統遭受駭客網路攻擊事件說明,2023-03-06
8477,創業家,創業家:公告本公司董事會決議不分配111年度股利,2023-03-06
8477,創業家,創業家:公告本公司因會計師事務所內部調整更換簽證會計師,2023-03-06
4535,至興,至興:公告董事會決議股利分派,2023-03-06
8477,創業家,創業家:本公司董事會通過111年度合併財務報告,2023-03-06
6541,泰福-KY,泰福-KY:公告本公司訂定111年現金增資認股基準日等相關事宜,2023-03-06
1313,聯成,聯成:公告本公司董事會決議通過子公司南充聯成及四川物流合併案(更正事實發生日為112/3/6),2023-03-06
2356,英業達,英業達2月營收358.38億元年增0.71% 1—2月達730.82億元,2023-03-06
4535,至興,至興:公告本公司董事會通過111年度合併財務報告,2023-03-06
6198,瑞築,瑞築:更正公告本公司董事會決議擬向關係人取得不動產案。,2023-03-06
6198,瑞築,瑞築:公告本公司董事會決議擬向關係人取得不動產案。,2023-03-06
3528,安馳,安馳:公告本公司董事會決議召開112年股東常會,2023-03-06
4535,至興,至興:公告本公司董事會通過111年度個體財務報告,2023-03-06
1313,聯成,聯成:公告本公司董事會決議通過子公司南充聯成及四川物流合併案,2023-03-06
1313,聯成,聯成:公告本公司董事會決議通過子公司Granfaith International Ltd.及Faithouse Logistics Ltd.合併案,2023-03-06
1313,聯成,聯成:公告本公司訂定除息基準日,2023-03-06
4953,緯軟,緯軟:公告本公司董事會通過111年度合併財務報告,2023-03-06
1313,聯成,聯成:公告本公司董事會決議股利分派,2023-03-06
1313,聯成,聯成:公告本公司111年度合併財務報告業經董事會決議通過,2023-03-06
8087,華鎂鑫,華鎂鑫:1120306公告本公司新任新能源事業部業務副總經理,2023-03-06
4953,緯軟,緯軟:公告本公司董事會決議召開112年股東常會事宜,2023-03-06
2352,佳世達,佳世達:公告本公司董事會通過111年第4季合併財務報告,2023-03-06
4953,緯軟,緯軟:董事會決議股利分派,2023-03-06
8054,安國,安國2月營收1.31億元年增19.65% 1—2月達2.43億元,2023-03-06
6164,華興,華興2月營收0.50億元年減6.93% 1—2月達1.04億元,2023-03-06
5481,新華,新華2月營收0.08億元年增12.04% 1—2月達0.15億元,2023-03-06
3293,鈊象,鈊象2月營收10.59億元年增11.9% 1—2月達22.08億元,2023-03-06
1725,元禎,元禎2月營收6.14億元年減9.87% 1—2月達11.51億元,2023-03-06
5543,桓鼎-KY,桓鼎-KY:公告桓鼎股份有限公司國內第三次無擔保轉(交)換公司債(簡稱：桓鼎三KY，代碼：55433)停止受理轉交換等相關事項。,2023-03-06
5543,桓鼎-KY,桓鼎-KY:公告桓鼎股份有限公司國內第二次無擔保轉(交)換公司債(簡稱：桓鼎二KY，代碼：55432)停止受理轉交換等相關事項。,2023-03-06
5543,桓鼎-KY,桓鼎-KY:公告桓鼎-KY股份有限公司中華民國境內第一次有擔保轉換公司債(簡稱：桓鼎一KY，代碼：55431)自111年08月13日起，轉換價格自61.8元調整為59.7元。,2023-03-06
5543,桓鼎-KY,桓鼎-KY:公告桓鼎股份有限公司國內第一次有擔保轉(交)換公司債(簡稱：桓鼎一KY，代碼：55431)停止受理轉交換等相關事項。,2023-03-06
6470,宇智,宇智:公告本公司111年現金增資發行新股股款繳納憑證劃撥暨上櫃日期相關事宜,2023-03-06
3092,鴻碩,鴻碩:公告本公司111年度現金增資發行新股相關事項(補充公告-調整現金增資之每股發行價格及調整原股東與員工之繳款期間),2023-03-06
5906,台南-KY,台南-KY:代重要子公司鴻延(股)公司公告董事會決議召開民國112年股東常會相關事宜,2023-03-06
4953,緯軟,緯軟:公告本公司董事會決議員工酬勞轉增資發行新股,2023-03-06
3092,鴻碩,鴻碩:公告本公司調整現金增資之每股發行價格及調整原股東與員工之繳款期間,2023-03-06
